origin,destination,departure_time,arrival_time,duration,fare,nonstop,layovers
EWR,MIA,2024-12-01T20:29:00,2024-12-01T23:39:00,PT3H10M,407.82,True,None
EWR,MIA,2024-12-01T08:29:00,2024-12-01T11:42:00,PT3H13M,407.82,True,None
EWR,MIA,2024-12-01T11:30:00,2024-12-01T14:43:00,PT3H13M,407.82,True,None
EWR,MIA,2024-12-01T15:30:00,2024-12-01T18:43:00,PT3H13M,407.82,True,None
JFK,MIA,2024-12-01T23:30:00,2024-12-02T10:33:00,PT11H3M,439.39,False,BOS
JFK,MIA,2024-12-01T22:59:00,2024-12-02T10:33:00,PT11H34M,439.39,False,BOS
LGA,MIA,2024-12-01T08:09:00,2024-12-01T19:17:00,PT11H8M,439.39,False,BOS
JFK,MIA,2024-12-01T12:15:00,2024-12-01T19:17:00,PT7H2M,481.36,False,BOS
JFK,MIA,2024-12-01T08:56:00,2024-12-01T15:02:00,PT6H6M,517.91,False,ATL
LGA,MIA,2024-12-01T22:00:00,2024-12-02T12:39:00,PT14H39M,523.24,False,DFW
LGA,MIA,2024-12-01T10:59:00,2024-12-01T19:17:00,PT8H18M,567.36,False,BOS
JFK,MIA,2024-12-01T09:50:00,2024-12-01T19:17:00,PT9H27M,572.69,False,BOS
LGA,MIA,2024-12-01T17:30:00,2024-12-02T10:33:00,PT17H3M,572.69,False,BOS
LGA,MIA,2024-12-01T15:55:00,2024-12-02T10:33:00,PT18H38M,572.69,False,BOS
EWR,MIA,2024-12-01T18:25:00,2024-12-02T01:07:00,PT6H42M,806.01,False,ORD
LGA,MIA,2024-12-01T10:25:00,2024-12-01T16:57:00,PT6H32M,847.94,False,ORD
LGA,MIA,2024-12-01T08:00:00,2024-12-01T15:06:00,PT7H6M,847.94,False,ORD
LGA,MIA,2024-12-01T07:25:00,2024-12-01T15:06:00,PT7H41M,847.94,False,ORD
LGA,MIA,2024-12-01T17:25:00,2024-12-02T01:07:00,PT7H42M,847.94,False,ORD
EWR,MIA,2024-12-01T10:30:00,2024-12-01T16:57:00,PT6H27M,943.61,False,ORD
LGA,MIA,2024-12-01T18:24:00,2024-12-02T01:07:00,PT6H43M,952.21,False,ORD
EWR,MIA,2024-12-02T05:30:00,2024-12-02T08:40:00,PT3H10M,136.92,True,None
LGA,MIA,2024-12-02T16:36:00,2024-12-02T19:51:00,PT3H15M,151.97,True,None
JFK,MIA,2024-12-02T16:40:00,2024-12-02T19:45:00,PT3H5M,170.25,True,None
JFK,MIA,2024-12-02T08:59:00,2024-12-02T12:09:00,PT3H10M,170.25,True,None
JFK,MIA,2024-12-02T18:52:00,2024-12-02T22:17:00,PT3H25M,170.25,True,None
EWR,MIA,2024-12-02T20:34:00,2024-12-02T23:44:00,PT3H10M,207.87,True,None
EWR,MIA,2024-12-02T18:15:00,2024-12-02T21:29:00,PT3H14M,207.87,True,None
EWR,MIA,2024-12-02T14:29:00,2024-12-02T17:38:00,PT3H9M,284.2,True,None
EWR,MIA,2024-12-02T06:00:00,2024-12-02T09:12:00,PT3H12M,284.2,True,None
EWR,MIA,2024-12-02T08:29:00,2024-12-02T11:42:00,PT3H13M,350.85,True,None
EWR,MIA,2024-12-02T11:30:00,2024-12-02T14:43:00,PT3H13M,350.85,True,None
EWR,MIA,2024-12-02T15:30:00,2024-12-02T18:43:00,PT3H13M,350.85,True,None
EWR,MIA,2024-12-02T05:30:00,2024-12-02T08:40:00,PT3H10M,136.92,True,None
LGA,MIA,2024-12-02T16:36:00,2024-12-02T19:51:00,PT3H15M,151.97,True,None
JFK,MIA,2024-12-02T16:40:00,2024-12-02T19:45:00,PT3H5M,170.25,True,None
JFK,MIA,2024-12-02T08:59:00,2024-12-02T12:09:00,PT3H10M,170.25,True,None
JFK,MIA,2024-12-02T18:52:00,2024-12-02T22:17:00,PT3H25M,170.25,True,None
EWR,MIA,2024-12-02T13:04:00,2024-12-03T17:30:00,PT28H26M,188.92,False,BOS
EWR,MIA,2024-12-02T20:34:00,2024-12-02T23:44:00,PT3H10M,207.87,True,None
EWR,MIA,2024-12-02T18:15:00,2024-12-02T21:29:00,PT3H14M,207.87,True,None
LGA,MIA,2024-12-02T09:00:00,2024-12-02T16:57:00,PT7H57M,216.91,False,ORD
EWR,MIA,2024-12-02T09:00:00,2024-12-02T16:57:00,PT7H57M,216.91,False,ORD
EWR,MIA,2024-12-02T21:20:00,2024-12-03T17:30:00,PT20H10M,283.52,False,BOS
EWR,MIA,2024-12-02T14:29:00,2024-12-02T17:38:00,PT3H9M,284.2,True,None
EWR,MIA,2024-12-02T06:00:00,2024-12-02T09:12:00,PT3H12M,284.2,True,None
LGA,MIA,2024-12-02T20:20:00,2024-12-03T11:14:00,PT14H54M,302.87,False,ORD
LGA,MIA,2024-12-02T17:40:00,2024-12-03T11:14:00,PT17H34M,302.87,False,ORD
LGA,MIA,2024-12-02T17:48:00,2024-12-03T11:03:00,PT17H15M,307.17,False,DFW
JFK,MIA,2024-12-02T12:15:00,2024-12-02T19:17:00,PT7H2M,322.26,False,BOS
LGA,MIA,2024-12-02T10:59:00,2024-12-02T19:17:00,PT8H18M,322.26,False,BOS
JFK,MIA,2024-12-02T09:50:00,2024-12-02T19:17:00,PT9H27M,327.59,False,BOS
LGA,MIA,2024-12-02T09:30:00,2024-12-02T19:17:00,PT9H47M,327.59,False,BOS
EWR,MIA,2024-12-02T08:29:00,2024-12-02T11:42:00,PT3H13M,350.85,True,None
EWR,MIA,2024-12-02T11:30:00,2024-12-02T14:43:00,PT3H13M,350.85,True,None
EWR,MIA,2024-12-02T15:30:00,2024-12-02T18:43:00,PT3H13M,350.85,True,None
EWR,MIA,2024-12-02T10:30:00,2024-12-02T16:57:00,PT6H27M,359.89,False,ORD
JFK,MIA,2024-12-02T23:30:00,2024-12-03T10:33:00,PT11H3M,439.39,False,BOS
JFK,MIA,2024-12-02T22:59:00,2024-12-03T10:33:00,PT11H34M,439.39,False,BOS
JFK,MIA,2024-12-02T23:30:00,2024-12-03T17:45:00,PT18H15M,439.39,False,BOS
JFK,MIA,2024-12-02T22:59:00,2024-12-03T17:45:00,PT18H46M,439.39,False,BOS
LGA,MIA,2024-12-02T17:30:00,2024-12-03T10:33:00,PT17H3M,439.39,False,BOS
LGA,MIA,2024-12-02T15:55:00,2024-12-03T10:33:00,PT18H38M,439.39,False,BOS
LGA,MIA,2024-12-02T17:30:00,2024-12-03T17:45:00,PT24H15M,439.39,False,BOS
LGA,MIA,2024-12-02T15:55:00,2024-12-03T17:45:00,PT25H50M,439.39,False,BOS
JFK,MIA,2024-12-02T08:56:00,2024-12-02T16:13:00,PT7H17M,517.91,False,ATL
LGA,MIA,2024-12-02T10:25:00,2024-12-02T16:57:00,PT6H32M,539.41,False,ORD
LGA,MIA,2024-12-02T08:00:00,2024-12-02T15:06:00,PT7H6M,597.46,False,ORD
LGA,MIA,2024-12-02T07:23:00,2024-12-02T15:06:00,PT7H43M,597.46,False,ORD
EWR,MIA,2024-12-02T07:26:00,2024-12-02T15:06:00,PT7H40M,673.79,False,ORD
EWR,MIA,2024-12-02T08:00:00,2024-12-02T15:06:00,PT7H6M,943.61,False,ORD
EWR,CHS,2024-12-01T09:54:00,2024-12-01T12:03:00,PT2H9M,103.6,True,None
LGA,CHS,2024-12-01T15:21:00,2024-12-01T17:35:00,PT2H14M,108.97,True,None
EWR,CHS,2024-12-01T21:54:00,2024-12-01T23:59:00,PT2H5M,279.9,True,None
JFK,CHS,2024-12-01T09:30:00,2024-12-01T11:57:00,PT2H27M,331.5,True,None
JFK,CHS,2024-12-01T15:29:00,2024-12-01T17:45:00,PT2H16M,402.45,True,None
EWR,CHS,2024-12-01T06:50:00,2024-12-01T09:03:00,PT2H13M,417.5,True,None
EWR,CHS,2024-12-01T16:00:00,2024-12-01T18:07:00,PT2H7M,512.1,True,None
EWR,CHS,2024-12-01T09:54:00,2024-12-01T12:03:00,PT2H9M,103.6,True,None
LGA,CHS,2024-12-01T15:21:00,2024-12-01T17:35:00,PT2H14M,108.97,True,None
EWR,CHS,2024-12-01T18:19:00,2024-12-02T06:49:00,PT12H30M,139.51,False,LAS
EWR,CHS,2024-12-01T13:04:00,2024-12-01T22:56:00,PT9H52M,144.84,False,BOS
EWR,CHS,2024-12-01T21:20:00,2024-12-02T22:56:00,PT25H36M,196.44,False,BOS
LGA,CHS,2024-12-01T15:25:00,2024-12-01T21:11:00,PT5H46M,245.94,False,ORD
LGA,CHS,2024-12-01T08:00:00,2024-12-01T13:57:00,PT5H57M,245.94,False,ORD
EWR,CHS,2024-12-01T08:00:00,2024-12-01T13:57:00,PT5H57M,245.94,False,ORD
EWR,CHS,2024-12-01T18:25:00,2024-12-02T00:50:00,PT6H25M,245.94,False,ORD
LGA,CHS,2024-12-01T07:25:00,2024-12-01T13:57:00,PT6H32M,245.94,False,ORD
EWR,CHS,2024-12-01T21:54:00,2024-12-01T23:59:00,PT2H5M,279.9,True,None
JFK,CHS,2024-12-01T09:30:00,2024-12-01T11:57:00,PT2H27M,331.5,True,None
JFK,CHS,2024-12-01T15:29:00,2024-12-01T17:45:00,PT2H16M,402.45,True,None
EWR,CHS,2024-12-01T06:50:00,2024-12-01T09:03:00,PT2H13M,417.5,True,None
LGA,CHS,2024-12-01T08:09:00,2024-12-01T13:26:00,PT5H17M,505.01,False,BOS
EWR,CHS,2024-12-01T16:00:00,2024-12-01T18:07:00,PT2H7M,512.1,True,None
EWR,CHS,2024-12-01T15:15:00,2024-12-01T21:11:00,PT5H56M,1010.26,False,ORD
LGA,CHS,2024-12-02T15:21:00,2024-12-02T17:35:00,PT2H14M,89.62,True,None
EWR,CHS,2024-12-02T09:54:00,2024-12-02T12:03:00,PT2H9M,103.6,True,None
JFK,CHS,2024-12-02T15:29:00,2024-12-02T17:45:00,PT2H16M,203.57,True,None
JFK,CHS,2024-12-02T09:30:00,2024-12-02T11:57:00,PT2H27M,203.57,True,None
EWR,CHS,2024-12-02T21:54:00,2024-12-02T23:59:00,PT2H5M,236.9,True,None
EWR,CHS,2024-12-02T16:00:00,2024-12-02T18:07:00,PT2H7M,236.9,True,None
EWR,CHS,2024-12-02T06:50:00,2024-12-02T09:03:00,PT2H13M,236.9,True,None
LGA,CHS,2024-12-02T15:21:00,2024-12-02T17:35:00,PT2H14M,89.62,True,None
EWR,CHS,2024-12-02T09:54:00,2024-12-02T12:03:00,PT2H9M,103.6,True,None
EWR,CHS,2024-12-02T13:04:00,2024-12-02T22:56:00,PT9H52M,144.84,False,BOS
JFK,CHS,2024-12-02T15:29:00,2024-12-02T17:45:00,PT2H16M,203.57,True,None
JFK,CHS,2024-12-02T09:30:00,2024-12-02T11:57:00,PT2H27M,203.57,True,None
EWR,CHS,2024-12-02T21:54:00,2024-12-02T23:59:00,PT2H5M,236.9,True,None
EWR,CHS,2024-12-02T16:00:00,2024-12-02T18:07:00,PT2H7M,236.9,True,None
EWR,CHS,2024-12-02T06:50:00,2024-12-02T09:03:00,PT2H13M,236.9,True,None
EWR,CHS,2024-12-02T21:20:00,2024-12-03T22:56:00,PT25H36M,253.42,False,BOS
LGA,CHS,2024-12-02T06:30:00,2024-12-02T13:26:00,PT6H56M,293.24,False,BOS
LGA,CHS,2024-12-02T06:30:00,2024-12-02T14:24:00,PT7H54M,298.57,False,BOS
JFK,CHS,2024-12-02T09:50:00,2024-12-02T14:24:00,PT4H34M,395.36,False,BOS
JFK,CHS,2024-12-02T23:30:00,2024-12-03T09:37:00,PT10H7M,400.69,False,BOS
JFK,CHS,2024-12-02T22:59:00,2024-12-03T09:37:00,PT10H38M,400.69,False,BOS
LGA,CHS,2024-12-02T17:30:00,2024-12-03T09:37:00,PT16H7M,400.69,False,BOS
LGA,CHS,2024-12-02T17:25:00,2024-12-02T23:07:00,PT5H42M,473.84,False,ORD
LGA,CHS,2024-12-02T16:29:00,2024-12-02T23:07:00,PT6H38M,473.84,False,ORD
EWR,CHS,2024-12-02T08:00:00,2024-12-02T13:57:00,PT5H57M,521.14,False,ORD
EWR,CHS,2024-12-02T07:26:00,2024-12-02T13:57:00,PT6H31M,521.14,False,ORD
LGA,CHS,2024-12-02T08:00:00,2024-12-02T13:57:00,PT5H57M,607.14,False,ORD
LGA,CHS,2024-12-02T07:23:00,2024-12-02T13:57:00,PT6H34M,607.14,False,ORD
EWR,CHS,2024-12-02T17:15:00,2024-12-02T23:07:00,PT5H52M,753.34,False,ORD
LGA,ATL,2024-12-01T08:52:00,2024-12-01T11:20:00,PT2H28M,119.72,True,None
EWR,ATL,2024-12-01T13:11:00,2024-12-01T15:30:00,PT2H19M,126.17,True,None
EWR,ATL,2024-12-01T17:04:00,2024-12-01T19:25:00,PT2H21M,126.17,True,None
JFK,ATL,2024-12-01T21:45:00,2024-12-02T00:20:00,PT2H35M,198.2,True,None
JFK,ATL,2024-12-01T08:56:00,2024-12-01T11:25:00,PT2H29M,265.92,True,None
JFK,ATL,2024-12-01T08:10:00,2024-12-01T10:49:00,PT2H39M,274.52,True,None
JFK,ATL,2024-12-01T20:30:00,2024-12-01T23:11:00,PT2H41M,274.52,True,None
LGA,ATL,2024-12-01T10:56:00,2024-12-01T13:28:00,PT2H32M,284.2,True,None
LGA,ATL,2024-12-01T16:20:00,2024-12-01T18:55:00,PT2H35M,284.2,True,None
JFK,ATL,2024-12-01T13:40:00,2024-12-01T16:16:00,PT2H36M,321.82,True,None
JFK,ATL,2024-12-01T16:30:00,2024-12-01T19:09:00,PT2H39M,384.17,True,None
EWR,ATL,2024-12-01T06:30:00,2024-12-01T09:03:00,PT2H33M,550.8,True,None
EWR,ATL,2024-12-01T20:55:00,2024-12-01T23:30:00,PT2H35M,550.8,True,None
EWR,ATL,2024-12-01T12:30:00,2024-12-01T15:01:00,PT2H31M,702.37,True,None
EWR,ATL,2024-12-01T14:30:00,2024-12-01T17:01:00,PT2H31M,702.37,True,None
EWR,ATL,2024-12-01T08:59:00,2024-12-01T11:33:00,PT2H34M,702.37,True,None
EWR,ATL,2024-12-01T17:29:00,2024-12-01T20:04:00,PT2H35M,702.37,True,None
LGA,ATL,2024-12-01T08:52:00,2024-12-01T11:20:00,PT2H28M,119.72,True,None
EWR,ATL,2024-12-01T13:11:00,2024-12-01T15:30:00,PT2H19M,126.17,True,None
EWR,ATL,2024-12-01T17:04:00,2024-12-01T19:25:00,PT2H21M,126.17,True,None
EWR,ATL,2024-12-01T13:04:00,2024-12-01T18:39:00,PT5H35M,162.09,False,BOS
EWR,ATL,2024-12-01T21:20:00,2024-12-02T18:39:00,PT21H19M,188.92,False,BOS
JFK,ATL,2024-12-01T21:45:00,2024-12-02T00:20:00,PT2H35M,198.2,True,None
LGA,ATL,2024-12-01T15:25:00,2024-12-01T21:39:00,PT6H14M,212.61,False,ORD
JFK,ATL,2024-12-01T08:56:00,2024-12-01T11:25:00,PT2H29M,265.92,True,None
JFK,ATL,2024-12-01T08:10:00,2024-12-01T10:49:00,PT2H39M,274.52,True,None
JFK,ATL,2024-12-01T20:30:00,2024-12-01T23:11:00,PT2H41M,274.52,True,None
LGA,ATL,2024-12-01T10:56:00,2024-12-01T13:28:00,PT2H32M,284.2,True,None
LGA,ATL,2024-12-01T16:20:00,2024-12-01T18:55:00,PT2H35M,284.2,True,None
JFK,ATL,2024-12-01T13:40:00,2024-12-01T16:16:00,PT2H36M,321.82,True,None
JFK,ATL,2024-12-01T16:30:00,2024-12-01T19:09:00,PT2H39M,384.17,True,None
JFK,ATL,2024-12-01T17:10:00,2024-12-01T23:02:00,PT5H52M,471.69,False,BOS
JFK,ATL,2024-12-01T09:50:00,2024-12-01T16:43:00,PT6H53M,514.69,False,BOS
EWR,ATL,2024-12-01T06:30:00,2024-12-01T09:03:00,PT2H33M,550.8,True,None
EWR,ATL,2024-12-01T20:55:00,2024-12-01T23:30:00,PT2H35M,550.8,True,None
EWR,ATL,2024-12-01T12:30:00,2024-12-01T15:01:00,PT2H31M,702.37,True,None
EWR,ATL,2024-12-01T14:30:00,2024-12-01T17:01:00,PT2H31M,702.37,True,None
EWR,ATL,2024-12-01T08:59:00,2024-12-01T11:33:00,PT2H34M,702.37,True,None
EWR,ATL,2024-12-01T17:29:00,2024-12-01T20:04:00,PT2H35M,702.37,True,None
EWR,ATL,2024-12-01T15:15:00,2024-12-01T21:39:00,PT6H24M,711.41,False,ORD
LGA,ATL,2024-12-01T08:00:00,2024-12-01T13:40:00,PT5H40M,881.26,False,ORD
EWR,ATL,2024-12-01T11:40:00,2024-12-01T17:36:00,PT5H56M,944.69,False,ORD
LGA,ATL,2024-12-01T11:25:00,2024-12-01T17:36:00,PT6H11M,954.36,False,ORD
EWR,ATL,2024-12-01T08:00:00,2024-12-01T13:40:00,PT5H40M,1369.31,False,ORD
EWR,ATL,2024-12-01T07:26:00,2024-12-01T13:40:00,PT6H14M,1369.31,False,ORD
EWR,ATL,2024-12-02T13:11:00,2024-12-02T15:30:00,PT2H19M,92.85,True,None
EWR,ATL,2024-12-02T17:04:00,2024-12-02T19:25:00,PT2H21M,92.85,True,None
LGA,ATL,2024-12-02T08:52:00,2024-12-02T11:20:00,PT2H28M,99.3,True,None
JFK,ATL,2024-12-02T21:45:00,2024-12-03T00:20:00,PT2H35M,170.25,True,None
JFK,ATL,2024-12-02T16:30:00,2024-12-02T19:09:00,PT2H39M,170.25,True,None
JFK,ATL,2024-12-02T20:30:00,2024-12-02T23:11:00,PT2H41M,170.25,True,None
JFK,ATL,2024-12-02T08:10:00,2024-12-02T10:49:00,PT2H39M,198.2,True,None
EWR,ATL,2024-12-02T20:55:00,2024-12-02T23:30:00,PT2H35M,203.57,True,None
JFK,ATL,2024-12-02T13:40:00,2024-12-02T16:16:00,PT2H36M,231.52,True,None
JFK,ATL,2024-12-02T08:56:00,2024-12-02T11:25:00,PT2H29M,246.57,True,None
LGA,ATL,2024-12-02T10:56:00,2024-12-02T13:28:00,PT2H32M,275.6,True,None
LGA,ATL,2024-12-02T16:20:00,2024-12-02T18:55:00,PT2H35M,275.6,True,None
EWR,ATL,2024-12-02T14:31:00,2024-12-02T17:02:00,PT2H31M,321.82,True,None
EWR,ATL,2024-12-02T06:30:00,2024-12-02T09:03:00,PT2H33M,321.82,True,None
EWR,ATL,2024-12-02T17:29:00,2024-12-02T20:04:00,PT2H35M,321.82,True,None
EWR,ATL,2024-12-02T12:30:00,2024-12-02T15:01:00,PT2H31M,445.45,True,None
EWR,ATL,2024-12-02T08:59:00,2024-12-02T11:33:00,PT2H34M,550.8,True,None
EWR,ATL,2024-12-02T13:11:00,2024-12-02T15:30:00,PT2H19M,92.85,True,None
EWR,ATL,2024-12-02T17:04:00,2024-12-02T19:25:00,PT2H21M,92.85,True,None
LGA,ATL,2024-12-02T08:52:00,2024-12-02T11:20:00,PT2H28M,99.3,True,None
EWR,ATL,2024-12-02T13:04:00,2024-12-02T18:39:00,PT5H35M,128.76,False,BOS
JFK,ATL,2024-12-02T21:45:00,2024-12-03T00:20:00,PT2H35M,170.25,True,None
JFK,ATL,2024-12-02T16:30:00,2024-12-02T19:09:00,PT2H39M,170.25,True,None
JFK,ATL,2024-12-02T20:30:00,2024-12-02T23:11:00,PT2H41M,170.25,True,None
JFK,ATL,2024-12-02T08:10:00,2024-12-02T10:49:00,PT2H39M,198.2,True,None
EWR,ATL,2024-12-02T20:55:00,2024-12-02T23:30:00,PT2H35M,203.57,True,None
LGA,ATL,2024-12-02T15:25:00,2024-12-02T21:39:00,PT6H14M,212.61,False,ORD
EWR,ATL,2024-12-02T21:20:00,2024-12-03T18:39:00,PT21H19M,224.39,False,BOS
JFK,ATL,2024-12-02T13:40:00,2024-12-02T16:16:00,PT2H36M,231.52,True,None
JFK,ATL,2024-12-02T08:56:00,2024-12-02T11:25:00,PT2H29M,246.57,True,None
LGA,ATL,2024-12-02T11:25:00,2024-12-02T17:36:00,PT6H11M,250.24,False,ORD
LGA,ATL,2024-12-02T10:56:00,2024-12-02T13:28:00,PT2H32M,275.6,True,None
LGA,ATL,2024-12-02T16:20:00,2024-12-02T18:55:00,PT2H35M,275.6,True,None
EWR,ATL,2024-12-02T14:31:00,2024-12-02T17:02:00,PT2H31M,321.82,True,None
EWR,ATL,2024-12-02T06:30:00,2024-12-02T09:03:00,PT2H33M,321.82,True,None
EWR,ATL,2024-12-02T17:29:00,2024-12-02T20:04:00,PT2H35M,321.82,True,None
LGA,ATL,2024-12-02T06:25:00,2024-12-02T12:10:00,PT5H45M,376.01,False,ORD
JFK,ATL,2024-12-02T17:10:00,2024-12-02T23:02:00,PT5H52M,438.36,False,BOS
JFK,ATL,2024-12-02T09:50:00,2024-12-02T16:43:00,PT6H53M,438.36,False,BOS
EWR,ATL,2024-12-02T12:30:00,2024-12-02T15:01:00,PT2H31M,445.45,True,None
EWR,ATL,2024-12-02T08:59:00,2024-12-02T11:33:00,PT2H34M,550.8,True,None
EWR,ATL,2024-12-02T11:40:00,2024-12-02T17:36:00,PT5H56M,559.84,False,ORD
LGA,ATL,2024-12-02T07:23:00,2024-12-02T13:40:00,PT6H17M,607.14,False,ORD
EWR,ATL,2024-12-02T08:00:00,2024-12-02T13:40:00,PT5H40M,711.41,False,ORD
EWR,ATL,2024-12-02T06:00:00,2024-12-02T12:10:00,PT6H10M,711.41,False,ORD
LGA,ATL,2024-12-02T08:00:00,2024-12-02T13:40:00,PT5H40M,736.14,False,ORD
EWR,LAX,2024-12-01T14:54:00,2024-12-01T17:48:00,PT5H54M,227.22,True,None
EWR,LAX,2024-12-01T09:52:00,2024-12-01T12:48:00,PT5H56M,227.22,True,None
EWR,LAX,2024-12-01T19:59:00,2024-12-01T23:24:00,PT6H25M,421.8,True,None
JFK,LAX,2024-12-01T19:00:00,2024-12-01T22:30:00,PT6H30M,423.95,True,None
JFK,LAX,2024-12-01T19:00:00,2024-12-01T22:30:00,PT6H30M,423.95,True,None
JFK,LAX,2024-12-01T21:50:00,2024-12-02T01:19:00,PT6H29M,483.07,True,None
JFK,LAX,2024-12-01T20:30:00,2024-12-02T00:12:00,PT6H42M,483.07,True,None
EWR,LAX,2024-12-01T09:00:00,2024-12-01T12:15:00,PT6H15M,555.1,True,None
EWR,LAX,2024-12-01T17:59:00,2024-12-01T21:24:00,PT6H25M,555.1,True,None
EWR,LAX,2024-12-01T06:00:00,2024-12-01T09:05:00,PT6H5M,576.6,True,None
EWR,LAX,2024-12-01T20:35:00,2024-12-01T23:56:00,PT6H21M,576.6,True,None
JFK,LAX,2024-12-01T05:59:00,2024-12-01T09:19:00,PT6H20M,757.2,True,None
JFK,LAX,2024-12-01T11:30:00,2024-12-01T14:46:00,PT6H16M,850.72,True,None
JFK,LAX,2024-12-01T08:59:00,2024-12-01T12:18:00,PT6H19M,850.72,True,None
JFK,LAX,2024-12-01T13:40:00,2024-12-01T17:01:00,PT6H21M,850.72,True,None
JFK,LAX,2024-12-01T06:59:00,2024-12-01T10:24:00,PT6H25M,850.72,True,None
JFK,LAX,2024-12-01T08:00:00,2024-12-01T11:25:00,PT6H25M,850.72,True,None
JFK,LAX,2024-12-01T10:30:00,2024-12-01T13:46:00,PT6H16M,950.7,True,None
JFK,LAX,2024-12-01T17:29:00,2024-12-01T20:54:00,PT6H25M,950.7,True,None
EWR,LAX,2024-12-01T17:00:00,2024-12-01T19:54:00,PT5H54M,988.32,True,None
EWR,LAX,2024-12-01T19:35:00,2024-12-01T22:56:00,PT6H21M,988.32,True,None
EWR,LAX,2024-12-01T08:40:00,2024-12-01T12:05:00,PT6H25M,988.32,True,None
JFK,LAX,2024-12-01T15:40:00,2024-12-01T19:02:00,PT6H22M,1057.12,True,None
EWR,LAX,2024-12-01T12:00:00,2024-12-01T14:56:00,PT5H56M,1260.3,True,None
EWR,LAX,2024-12-01T18:45:00,2024-12-01T21:50:00,PT6H5M,1260.3,True,None
EWR,LAX,2024-12-01T10:00:00,2024-12-01T13:09:00,PT6H9M,1260.3,True,None
EWR,LAX,2024-12-01T14:45:00,2024-12-01T17:57:00,PT6H12M,1654.82,True,None
LGA,ONT,2024-12-01T22:00:00,2024-12-02T06:07:00,PT11H7M,162.04,False,DFW
LGA,ONT,2024-12-01T22:50:00,2024-12-02T16:37:00,PT20H47M,162.04,False,DEN
LGA,LAX,2024-12-01T16:20:00,2024-12-01T21:31:00,PT8H11M,166.39,False,ATL
LGA,LAX,2024-12-01T10:56:00,2024-12-01T21:31:00,PT13H35M,171.72,False,ATL
EWR,LAX,2024-12-01T14:54:00,2024-12-01T17:48:00,PT5H54M,227.22,True,None
EWR,LAX,2024-12-01T09:52:00,2024-12-01T12:48:00,PT5H56M,227.22,True,None
EWR,LAX,2024-12-01T20:30:00,2024-12-02T06:18:00,PT12H48M,227.62,False,LAS
EWR,LAX,2024-12-01T20:30:00,2024-12-02T09:45:00,PT16H15M,227.62,False,LAS
EWR,LAX,2024-12-01T18:19:00,2024-12-02T06:18:00,PT14H59M,227.62,False,LAS
EWR,LAX,2024-12-01T18:19:00,2024-12-02T09:45:00,PT18H26M,227.62,False,LAS
EWR,LAX,2024-12-01T13:52:00,2024-12-01T20:46:00,PT9H54M,263.14,False,DFW
LGA,LAX,2024-12-01T17:48:00,2024-12-02T07:18:00,PT16H30M,323.29,False,DFW
EWR,LAX,2024-12-01T11:48:00,2024-12-01T17:17:00,PT8H29M,326.56,False,MSP
EWR,LAX,2024-12-01T11:48:00,2024-12-01T22:44:00,PT13H56M,331.89,False,MSP
EWR,LAX,2024-12-01T13:52:00,2024-12-02T07:18:00,PT20H26M,331.89,False,DFW
LGA,LAX,2024-12-01T20:20:00,2024-12-02T09:07:00,PT15H47M,355.54,False,ORD
LGA,LAX,2024-12-01T17:40:00,2024-12-02T09:07:00,PT18H27M,355.54,False,ORD
EWR,LAX,2024-12-01T17:04:00,2024-12-02T07:18:00,PT17H14M,357.69,False,ATL
EWR,LAX,2024-12-01T13:11:00,2024-12-02T07:18:00,PT21H7M,357.69,False,ATL
EWR,LAX,2024-12-01T17:04:00,2024-12-02T12:48:00,PT22H44M,357.69,False,ATL
JFK,LAX,2024-12-01T11:24:00,2024-12-01T17:17:00,PT8H53M,416.86,False,MSP
EWR,LAX,2024-12-01T19:59:00,2024-12-01T23:24:00,PT6H25M,421.8,True,None
JFK,LAX,2024-12-01T11:24:00,2024-12-01T22:44:00,PT14H20M,422.19,False,MSP
JFK,LAX,2024-12-01T19:00:00,2024-12-01T22:30:00,PT6H30M,423.95,True,None
JFK,LAX,2024-12-01T19:00:00,2024-12-01T22:30:00,PT6H30M,423.95,True,None
JFK,LAX,2024-12-01T21:50:00,2024-12-02T01:19:00,PT6H29M,483.07,True,None
JFK,LAX,2024-12-01T20:30:00,2024-12-02T00:12:00,PT6H42M,483.07,True,None
EWR,LAX,2024-12-01T09:00:00,2024-12-01T12:15:00,PT6H15M,555.1,True,None
EWR,LAX,2024-12-01T17:59:00,2024-12-01T21:24:00,PT6H25M,555.1,True,None
JFK,ONT,2024-12-01T06:59:00,2024-12-01T13:06:00,PT9H7M,569.51,False,LAS
EWR,LAX,2024-12-01T06:00:00,2024-12-01T09:05:00,PT6H5M,576.6,True,None
EWR,LAX,2024-12-01T20:35:00,2024-12-01T23:56:00,PT6H21M,576.6,True,None
JFK,LAX,2024-12-01T17:10:00,2024-12-02T00:56:00,PT10H46M,631.86,False,BOS
JFK,LAX,2024-12-01T23:30:00,2024-12-02T10:30:00,PT14H,654.39,False,BOS
JFK,LAX,2024-12-01T22:59:00,2024-12-02T10:30:00,PT14H31M,654.39,False,BOS
JFK,LAX,2024-12-01T16:00:00,2024-12-01T23:59:00,PT10H59M,671.64,False,PDX
LGA,LAX,2024-12-01T06:30:00,2024-12-01T13:32:00,PT10H2M,709.26,False,BOS
LGA,LAX,2024-12-01T17:30:00,2024-12-02T00:56:00,PT10H26M,718.94,False,BOS
